Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;exploitant;num_psr;idf;principal;x;y;picto ligne
48.5860078899,2.24107008227;"{""type"": ""Point"", ""coordinates"": [2.24107008227181, 48.58600788990914]}";26;ARPAJON;Arpajon;;;60072;Arpajon;43068;Arpajon;2566;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-196;C;RER;RER C;SNCF;545467;1;0;644026.1787;6832024.3367;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.8721574949,2.32992717061;"{""type"": ""Point"", ""coordinates"": [2.329927170608276, 48.87215749487707]}";32;AUBER;Auber;;;478926;Auber;45873;Auber;2410;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-336;A;RER;RER A;RATP;999901;1;0;650849.5187;6863778.7626;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.9321960051,2.49551314123;"{""type"": ""Point"", ""coordinates"": [2.495513141228173, 48.93219600505699]}";956;AULNAY-SOUS-BOIS;Aulnay-sous-Bois;;;72646;Aulnay-sous-Bois;43071;Aulnay-sous-Bois;3204;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;C01738;LIGNE K;36.0;LIGNE K-405;K;TRAIN;TRAIN K;SNCF;271411;1;1;663037.8692;6870364.5511;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
48.8536480563,2.27948706498;"{""type"": ""Point"", ""coordinates"": [2.279487064975001, 48.853648056269634]}";40;AVENUE DU PRESIDENT KENNEDY;Avenue du Président Kennedy;Maison de Radio France;;71212;Avenue du Président Kennedy Maison de Radio France;45419;Avenue du Président Kennedy Maison de Radio France;2515;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-335;C;RER;RER C;SNCF;543207;1;0;647131.0079;6861753.2576;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5661178207,2.49271300424;"{""type"": ""Point"", ""coordinates"": [2.492713004236902, 48.56611782074197]}";214;LE COUDRAY-MONTCEAUX;Le Coudray-Montceaux;;;59953;Le Coudray-Montceaux;45824;Le Coudray-Montceaux;2899;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-210;D;RER;RER D;SNCF;681635;1;0;662571.2288;6829664.4286;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.9327062187,2.45476638277;"{""type"": ""Point"", ""coordinates"": [2.454766382765776, 48.932706218699465]}";242;DRANCY;Drancy;;;72652;Drancy;43122;Drancy;2482;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-403;B;RER;RER B;SNCF;271403;1;0;660052.9226;6870441.1306;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.9727491198,2.30713703071;"{""type"": ""Point"", ""coordinates"": [2.307137030705631, 48.97274911975136]}";256;ENGHIEN-LES-BAINS;Enghien-Les-Bains;;;65485;Enghien-les-Bains;43075;Enghien-les-Bains;3069;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-243;H;TRAIN;TRAIN H;SNCF;276022;1;0;649276.0333;6874978.7187;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.9582696037,2.32824501027;"{""type"": ""Point"", ""coordinates"": [2.328245010273937, 48.95826960370881]}";259;EPINAY-VILLETANEUSE;Épinay-Villetaneuse;;;65227;Épinay - Villetaneuse;43078;Épinay - Villetaneuse;3052;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-427;H;TRAIN;TRAIN H;SNCF;271122;1;0;650807.5961;6873355.2132;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.8449011387,2.52592254657;"{""type"": ""Point"", ""coordinates"": [2.525922546568197, 48.84490113871273]}";116;BRY-SUR-MARNE;Bry-sur-Marne;;;73166;Bry-sur-Marne;43101;Bry-sur-Marne;2426;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-357;A;RER;RER A;RATP;758326;1;0;665207.5619;6860643.8848;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
49.0693141355,2.14169693141;"{""type"": ""Point"", ""coordinates"": [2.141696931411543, 49.06931413548886]}";148;CHAPONVAL;Chaponval;;;67016;Chaponval;47591;Chaponval;3092;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-276;H;TRAIN;TRAIN H;SNCF;276162;1;0;637281.4516;6885836.2334;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
49.1626705808,1.93692863442;"{""type"": ""Point"", ""coordinates"": [1.93692863441509, 49.162670580762914]}";157;CHARS;Chars;;;67352;Chars;47930;Chars;2687;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;LIGNE J;29.0;LIGNE J-284;J;TRAIN;TRAIN J;SNCF;381194;1;1;622459.0763;6896400.6455;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.8618222746,2.34701268722;"{""type"": ""Point"", ""coordinates"": [2.347012687216213, 48.86182227459668]}";164;CHATELET-LES HALLES;Châtelet-Les Halles;;;474151;Châtelet les Halles;45102;Châtelet les Halles;2477;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-326;B;RER;RER B;RATP;999903;1;1;652093.2251;6862619.0668;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.874144083,2.58333116078;"{""type"": ""Point"", ""coordinates"": [2.583331160781805, 48.87414408302406]}";942;CHELLES-GOURNAY;Chelles-Gournay;;;68407;Chelles - Gournay;58879;Chelles - Gournay;2987;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-1;P;TRAIN;TRAIN P;SNCF;116111;1;1;669437.8838;6863871.7539;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.8771578388,2.55288164979;"{""type"": ""Point"", ""coordinates"": [2.552881649788552, 48.87715783880346]}";181;LE CHENAY-GAGNY;Le Chénay-Gagny;;;73266;Le Chénay Gagny;43127;Le Chénay Gagny;2934;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;C01729;RER E;28.0;RER E-417;E;RER;RER E;SNCF;113522;1;0;667206.3725;6864219.0849;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
48.7637868096,2.41138672494;"{""type"": ""Point"", ""coordinates"": [2.411386724936103, 48.7637868095517]}";185;CHOISY-LE-ROI;Choisy-le-Roi;;;69852;Choisy-le-Roi;43110;Choisy-le-Roi;2526;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-370;C;RER;RER C;SNCF;545285;1;0;656734.7134;6851681.6092;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.667901961,2.54754804581;"{""type"": ""Point"", ""coordinates"": [2.547548045814366, 48.66790196104987]}";196;COMBS-LA-VILLE-QUINCY;Combs-la-Ville - Quincy;;;62558;Combs-la-Ville - Quincy;45771;Combs-la-Ville - Quincy;2860;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-43;D;RER;RER D;SNCF;682146;1;0;666681.8714;6840955.207;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.9829797632,1.80890782598;"{""type"": ""Point"", ""coordinates"": [1.808907825980358, 48.982979763178506]}";321;GARGENVILLE;Gargenville;;;65732;Gargenville;43129;Gargenville;2672;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;LIGNE J;29.0;LIGNE J-118;J;TRAIN;TRAIN J;SNCF;381566;1;0;612820.4042;6876551.4331;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.9767478483,2.39059365128;"{""type"": ""Point"", ""coordinates"": [2.390593651275819, 48.976747848286976]}";322;GARGES-SARCELLES;Garges-Sarcelles;;;65582;Garges - Sarcelles;43251;Garges - Sarcelles;2604;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-255;D;RER;RER D;SNCF;276196;1;0;655389.1308;6875373.0102;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8152299365,2.34089113242;"{""type"": ""Point"", ""coordinates"": [2.340891132421861, 48.81522993651495]}";327;GENTILLY;Gentilly;;;70543;Gentilly;45877;Gentilly;2471;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-307;B;RER;RER B;RATP;758656;1;0;651600.8804;6857442.2269;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.9960988426,2.25965561906;"{""type"": ""Point"", ""coordinates"": [2.259655619057618, 48.996098842574916]}";339;GROS-NOYER-SAINT-PRIX;Gros-Noyer-Saint-Prix;;;66063;Gros Noyer Saint-Prix;46482;Gros Noyer Saint-Prix;3073;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-235;H;TRAIN;TRAIN H;SNCF;276592;1;0;645824.4;6877606.8292;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.8107753218,2.9537303831;"{""type"": ""Point"", ""coordinates"": [2.953730383101934, 48.81077532178036]}";340;GUERARD-LA-CELLE-SUR-MORIN;Guérard-la-Celle-sur-Morin;;;67924;Guérard - La Celle-sur-Morin;47205;Guérard - La Celle-sur-Morin;2975;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-28;P;TRAIN;TRAIN P;SNCF;116269;1;0;696602.0395;6856745.9131;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.3745250134,2.05991234764;"{""type"": ""Point"", ""coordinates"": [2.059912347637065, 48.374525013375916]}";341;GUILLERVAL;Guillerval;;;59450;Guillerval;43134;Guillerval;2814;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;GRD LIGNES;37.0;GRD LIGNES-192;GL;GRANDES LIGNES;GL;SNCF;545129;1;0;630385.8394;6808661.3316;
48.7960253678,1.60270169299;"{""type"": ""Point"", ""coordinates"": [1.602701692990599, 48.7960253678006]}";356;HOUDAN;Houdan;;;63893;Houdan;47935;Houdan;2777;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-107;N;TRAIN;TRAIN N;SNCF;393462;1;1;597361.1625;6856013.0322;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.9906512497,2.26318262286;"{""type"": ""Point"", ""coordinates"": [2.263182622862855, 48.99065124967572]}";264;ERMONT-HALTE;Ermont-Halte;;;65910;Ermont Halte;47920;Ermont Halte;3072;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-234;H;TRAIN;TRAIN H;SNCF;276584;1;0;646076.8323;6876998.6199;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.4936445785,2.19458169917;"{""type"": ""Point"", ""coordinates"": [2.194581699172115, 48.49364457848749]}";274;ETRECHY;Étréchy;;;59678;Étréchy;43081;Étréchy;2562;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-189;C;RER;RER C;SNCF;545145;1;0;640492.8805;6821791.2596;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.7616936904,2.30422734619;"{""type"": ""Point"", ""coordinates"": [2.304227346191481, 48.761693690399476]}";392;LA CROIX-DE-BERNY-FRESNES;La Croix-de-Berny-Fresnes;;;69813;Gare de la Croix de Berny Fresnes;46007;La Croix de Berny Fresnes;2465;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-300;B;RER;RER B;RATP;758748;1;0;648856.2341;6851512.9527;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.8932385948,1.87173847573;"{""type"": ""Point"", ""coordinates"": [1.871738475734062, 48.89323859479543]}";515;MAREIL-SUR-MAULDRE;Mareil-sur-Mauldre;;;64572;Mareil-sur-Mauldre;46884;Mareil-sur-Mauldre;2780;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-92;N;TRAIN;TRAIN N;SNCF;381715;1;0;617276.2573;6866505.3977;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.7349392965,2.86895583008;"{""type"": ""Point"", ""coordinates"": [2.868955830083688, 48.73493929649143]}";516;MARLES-EN-BRIE;Marles-en-Brie;;;67604;Marles-en-Brie;43247;Marles-en-Brie;2973;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-26;P;TRAIN;TRAIN P;SNCF;116228;1;0;690362.3536;6848320.9528;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.5655938628,2.29092446985;"{""type"": ""Point"", ""coordinates"": [2.290924469845002, 48.565593862829886]}";518;MAROLLES-EN-HUREPOIX;Marolles-en-Hurepoix;;;59948;Marolles-en-Hurepoix;43159;Marolles-en-Hurepoix;2558;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-185;C;RER;RER C;SNCF;545186;1;0;647682.6388;6829720.8564;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5272433206,2.65499028486;"{""type"": ""Point"", ""coordinates"": [2.654990284856375, 48.52724332056844]}";530;MELUN;Melun;;;61926;Melun;47909;Melun;2865;RER;1;0;1;0;0;0;0;RER_D;0;RER_D;0;0;0;0;A01842;C01728;RER D;27.0;RER D-49;D;RER;RER D;SNCF;682005;1;1;674525.4342;6825278.3422;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.3484160142,2.03223977339;"{""type"": ""Point"", ""coordinates"": [2.0322397733867, 48.34841601424843]}";535;MONNERVILLE;Monnerville;;;59429;Monnerville;43165;Monnerville;2815;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;GRD LIGNES;37.0;GRD LIGNES-193;GL;GRANDES LIGNES;GL;SNCF;545111;1;0;628301.2007;6805784.2962;
48.3795261033,2.9425234154;"{""type"": ""Point"", ""coordinates"": [2.942523415404442, 48.37952610328647]}";554;MONTEREAU;Montereau;;;61414;Montereau;47910;Montereau;2915;Train;1;1;0;0;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;A01845;C01731;LIGNE R;19.0;LIGNE R-63;R;TRAIN;TRAIN R;SNCF;682302;1;1;695744.1224;6808804.3563;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
48.8053776622,2.48634974878;"{""type"": ""Point"", ""coordinates"": [2.486349748779074, 48.805377662161476]}";431;LE PARC-DE-SAINT-MAUR;Le Parc de Saint-Maur;;;70359;Le Parc de Saint-Maur;43234;Le Parc de Saint-Maur;2419;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-346;A;RER;RER A;RATP;758169;1;0;662274.7753;6856267.4523;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.8900862356,2.13460087523;"{""type"": ""Point"", ""coordinates"": [2.134600875228716, 48.89008623555384]}";438;LE VESINET-CENTRE;Le Vésinet-Centre;;;64514;Le Vésinet Centre;53784;Le Vésinet Centre;2402;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-97;A;RER;RER A;RATP;758078;1;0;636544.5065;6865911.5752;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.9926138816,1.95547924753;"{""type"": ""Point"", ""coordinates"": [1.955479247534605, 48.99261388163913]}";448;LES CLAIRIERES-DE-VERNEUIL;Les Clairières de Verneuil;;;65985;Les Clairières de Verneuil;54249;Les Clairières de Verneuil;2706;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;LIGNE J;29.0;LIGNE J-133;J;TRAIN;TRAIN J;SNCF;386664;1;0;623561.907;6877470.8667;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
49.1147839701,2.21001986929;"{""type"": ""Point"", ""coordinates"": [2.210019869292197, 49.11478397008506]}";470;L'ISLE-ADAM-PARMAIN;L'Isle-Adam-Parmain;;;67172;L'Isle-Adam - Parmain;47589;L'Isle-Adam - Parmain;3082;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-273;H;TRAIN;TRAIN H;SNCF;276527;1;0;642324.4147;6890841.0082;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.513754591,3.25003498258;"{""type"": ""Point"", ""coordinates"": [3.250034982583049, 48.51375459097528]}";475;LONGUEVILLE;Longueville;;;61858;Longueville;47914;Longueville;2968;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-41;P;TRAIN;TRAIN P;SNCF;116137;1;1;718466.6694;6823752.4743;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.8020493803,2.42648240848;"{""type"": ""Point"", ""coordinates"": [2.426482408484047, 48.802049380323915]}";498;MAISONS-ALFORT-ALFORTVILLE;Maisons-Alfort-Alfortville;;;73625;Maisons-Alfort - Alfortville;43154;Maisons-Alfort - Alfortville;2851;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-373;D;RER;RER D;SNCF;681155;1;0;657875.1827;6855927.6603;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.7707789189,2.69025278082;"{""type"": ""Point"", ""coordinates"": [2.690252780824527, 48.77077891885493]}";965;OZOIR-LA-FERRIERE;Ozoir-la-Ferrière;;;462934;Ozoir-la-Ferrière;462901;Ozoir-la-Ferrière;2941;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;C01729;RER E;28.0;RER E-11;E;RER;RER E;SNCF;116020;1;0;677235.3131;6852342.4272;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
48.7169462876,2.24567251458;"{""type"": ""Point"", ""coordinates"": [2.245672514581905, 48.71694628758514]}";616;PALAISEAU;Palaiseau;;;63175;Palaiseau;47009;Palaiseau;2459;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-172;B;RER;RER B;RATP;758805;1;0;644504.6761;6846577.5278;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.938719239,1.84051702968;"{""type"": ""Point"", ""coordinates"": [1.840517029678014, 48.938719239034]}";592;NEZEL-AULNAY;Nézel-Aulnay;;;64945;Nézel - Aulnay;47944;Nézel - Aulnay;2782;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-94;N;TRAIN;TRAIN N;SNCF;381731;1;0;615061.5355;6871595.5079;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
49.0191367398,2.15466348564;"{""type"": ""Point"", ""coordinates"": [2.154663485640923, 49.01913673984223]}";645;PIERRELAYE;Pierrelaye;;;66491;Pierrelaye;43180;Pierrelaye;2575;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-231;C;RER;RER C;SNCF;276097;1;0;638169.176;6880245.8814;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5871539054,2.47349036636;"{""type"": ""Point"", ""coordinates"": [2.473490366362305, 48.587153905360346]}";571;MOULIN-GALANT;Moulin-Galant;;;60084;Moulin Galant;45761;Moulin Galant;2883;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-208;D;RER;RER D;SNCF;681403;1;0;661168.5531;6832012.208;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8137984821,3.04293826468;"{""type"": ""Point"", ""coordinates"": [3.042938264684506, 48.81379848212796]}";572;MOUROUX;Mouroux;;;67944;Mouroux;47943;Mouroux;2977;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-30;P;TRAIN;TRAIN P;SNCF;116285;1;0;703153.129;6857081.9219;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.5621248332,3.01176932905;"{""type"": ""Point"", ""coordinates"": [3.011769329050154, 48.56212483320998]}";576;NANGIS;Nangis;;;62168;Nangis;47158;Nangis;2966;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-40;P;TRAIN;TRAIN P;SNCF;116095;1;0;700868.4396;6829100.3747;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
49.0466457626,2.09519506723;"{""type"": ""Point"", ""coordinates"": [2.095195067225968, 49.04664576264112]}";675;PONTOISE;Pontoise;;;66816;Pontoise;44411;Pontoise;3095;Train;1;1;0;0;0;0;0;TRAIN_H;TRAIN_H;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-249;H;TRAIN;TRAIN H;SNCF;276139;1;1;633854.6907;6883353.2516;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
49.0339876363,2.12826387392;"{""type"": ""Point"", ""coordinates"": [2.128263873923673, 49.03398763627145]}";961;SAINT-OUEN-L'AUMONE-LIESSE;Saint-Ouen-l'Aumône-Liesse;;;66659;Saint-Ouen-l'Aumône Liesse;43150;Saint-Ouen-l'Aumône Liesse;3048;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-458;H;TRAIN;TRAIN H;SNCF;276100;1;0;636256.5279;6881918.3815;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.7873902383,2.04462198717;"{""type"": ""Point"", ""coordinates"": [2.044621987173175, 48.787390238280715]}";938;SAINT-QUENTIN-EN-YVELINES;Saint-Quentin-en-Yvelines;;;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;461504;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;2760;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-80;N;TRAIN;TRAIN N;SNCF;393843;1;1;629808.9427;6854569.3771;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.9175671757,2.3503895379;"{""type"": ""Point"", ""coordinates"": [2.350389537900992, 48.91756717568537]}";806;STADE DE FRANCE-SAINT-DENIS;Stade de France-Saint-Denis;;;72206;Stade de France Saint-Denis;43204;Stade de France Saint-Denis;2610;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-451;D;RER;RER D;SNCF;0;1;0;652391.9594;6868815.5547;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.8717141912,2.22102955043;"{""type"": ""Point"", ""coordinates"": [2.22102955043113, 48.871714191156556]}";843;SURESNES-MONT VALERIEN;Suresnes-Mont-Valérien;;;70829;Suresnes Mont Valérien;43205;Suresnes Mont Valérien;2713;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;LIGNE L;30.0;LIGNE L-378;L;TRAIN;TRAIN L;SNCF;382374;1;0;642861.5291;6863802.7627;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
